CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,x,y
10-1-079195,-85.0698,345.8,-85.069,345.803,1.45792,0.0304831,1.57921,1.39717,0.466108,1.13029,66.0686,0.00106428,0.00375532,0.0629567,0.0280771,11.9986,0.0749723,0.0504613,0.700908,9,-36696.144121629135,145021.74955046602
10-1-079196,-85.078,344.797,-85.0776,344.8,1.35214,0.0134091,1.37843,1.28915,0.354033,1.06925,177.211,0.000705688,0.00558128,0.0295411,0.0575228,20.5132,0.122294,0.0529284,0.706291,9,-39163.76527511367,144116.77884909007
10-1-079197,-85.1132,344.857,-85.1135,344.857,1.49117,0.0261492,1.51797,1.43999,0.316397,1.05416,2.76825,0.000422437,0.00358056,0.0232478,0.0345643,13.9771,0.0809823,0.0300148,0.762423,10,-38733.482584275,143125.50334162742
10-1-079198,-85.18,345.203,-85.1811,345.203,1.83317,0.0314646,1.93946,1.80087,0.371236,1.07696,77.9881,0.00116928,0.00430443,0.0821352,0.0264799,13.0933,0.104115,0.0482796,0.708551,9,-37350.212206684286,141394.85573303857
10-1-079199,-85.268,343.436,-85.2679,343.431,1.68755,0.023048,1.77308,1.63528,0.386518,1.08427,141.965,0.000147617,0.00437042,0.0220399,0.0112407,6.42479,0.0312591,0.0154013,0.709063,11,-40930.3106235852,137613.7564449516
10-1-079200,-85.3217,343.611,-85.3213,343.609,1.32609,0.0282963,1.4209,1.21246,0.521415,1.17192,56.2123,0.000485265,0.00272716,0.0216327,0.0236819,6.59703,0.0345826,0.0290223,0.697214,8,-40049.572838541535,136173.29161242006
10-1-079202,-85.7988,340.634,-85.7988,340.634,1.4007,0.0330747,1.46991,1.32983,0.426039,1.10533,62.3053,0.000244293,0.0033385,0.0181254,0.017295,6.2845,0.0344309,0.0198097,1.0,14,-42263.11275304377,120240.30805932188
10-1-079203,-85.1964,348.791,-85.1963,348.791,1.82378,0.0314061,1.89435,1.74608,0.387833,1.08492,53.3452,0.00020785,0.00204934,0.013329,0.0133341,4.82236,0.022747,0.0112657,0.833055,15,-28331.458845749123,142966.4557915528
10-1-079204,-85.2224,354.019,-85.2224,354.021,2.26509,0.0443201,2.41058,2.10397,0.488071,1.14573,176.131,0.000319627,0.00401315,0.0240162,0.0239156,3.81098,0.0235917,0.0173177,0.865207,16,-15104.30866561641,144167.76750297632
10-1-079205,-85.2088,353.424,-85.2088,353.423,1.07122,0.0260789,1.135,1.00505,0.464626,1.1293,93.4991,0.000241233,0.00268321,0.0182338,0.0171803,5.92533,0.0395891,0.0264913,1.0,12,-16647.918264497453,144413.5421842265
10-1-079206,-85.1571,353.19,-85.1574,353.19,2.20236,0.0375353,2.27697,2.14349,0.337352,1.06227,74.3575,0.000405758,0.0036263,0.0305726,0.0232285,8.84021,0.045326,0.018329,0.821487,14,-17423.797378670948,145903.75743584323
10-1-079207,-85.3887,353.884,-85.3889,353.876,1.91916,0.0248818,1.98938,1.89103,0.310536,1.05201,23.9922,0.000277714,0.00572473,0.0388671,0.0176987,9.41915,0.063034,0.0227901,0.730944,12,-14905.785115004857,139109.28246760892
10-1-079208,-85.4399,355.087,-85.4399,355.087,1.21606,0.00970615,1.23588,1.19845,0.244252,1.03123,54.9548,0.000166935,0.00220839,0.01303,0.0116181,16.3943,0.0551403,0.01477,1.0,10,-11848.753864134063,137842.23315940116
10-1-079209,-85.4495,352.333,-85.4505,352.327,1.43356,0.0770542,1.6398,1.25768,0.641681,1.30383,110.17,0.00105849,0.00548194,0.0631733,0.0340229,7.06044,0.0431542,0.0613767,0.692175,10,-18419.194229444187,136824.7647195387
10-1-079210,-85.3699,351.178,-85.3707,351.18,2.23511,0.0190242,2.32344,2.19556,0.327176,1.05824,92.9514,0.000929219,0.00734722,0.0625392,0.0264143,15.8715,0.0804674,0.0312001,0.675161,13,-21544.2326932802,138814.7006221231
10-1-079211,-85.2048,347.421,-85.204,347.431,8.65914,0.0634571,8.84865,8.61282,0.229331,1.02738,60.2934,0.000768437,0.00714529,0.0682689,0.0232358,8.22758,0.0337652,0.00839706,0.49863,40,-31685.935980052414,141999.18020544376
10-1-079212,-85.3933,351.683,-85.3941,351.702,3.10605,0.038447,3.17029,2.92508,0.385629,1.08383,64.4638,0.000234451,0.00378872,0.0137648,0.0262072,2.8412,0.0219784,0.0107907,0.73774,27,-20217.10551734024,138295.94974562078
10-1-079213,-85.2813,352.814,-85.2819,352.834,4.08215,0.0200436,4.20413,3.94638,0.344761,1.06531,101.386,0.000727553,0.012409,0.015205,0.0555013,7.46151,0.0371139,0.0154699,0.414714,12,-17908.966652040737,142043.18414663387
10-1-079214,-85.3018,352.214,-85.3018,352.214,1.05875,0.0147981,1.08125,1.03689,0.283467,1.04277,157.998,0.000190956,0.0024073,0.0149803,0.0140131,15.2542,0.0627911,0.0201823,1.0,10,-19311.07370908977,141230.91812843204
10-1-079215,-85.4284,353.012,-85.4279,353.015,4.08016,0.0746866,4.17552,3.95049,0.323856,1.05696,178.607,0.000607959,0.00688618,0.0333421,0.0421246,9.2893,0.03682,0.0140804,0.764526,26,-16874.423053801,137669.5107793776
10-1-079216,-85.4903,352.419,-85.4909,352.417,1.86865,0.0474869,2.01635,1.74383,0.50204,1.15628,109.72,0.000411765,0.00316237,0.0249793,0.017363,4.85379,0.0236789,0.0183775,0.742069,11,-18050.32657200362,135623.96003164997
10-1-079217,-85.5107,350.826,-85.5106,350.827,1.64035,0.0177711,1.66092,1.60622,0.254542,1.03406,178.675,0.000337135,0.00338244,0.0181337,0.0262202,18.283,0.0721542,0.0203076,0.756206,11,-21714.853490451664,134458.1274192433
10-1-079218,-85.5845,350.978,-85.5847,350.976,1.93795,0.0350631,2.02455,1.85535,0.400206,1.0912,95.364,0.000308739,0.00339325,0.0202747,0.0175563,6.51246,0.0289129,0.0150344,0.775685,12,-21006.615520123632,132301.7445954468
10-1-079219,-85.8648,344.908,-85.8648,344.91,5.23916,0.0636324,5.38636,5.08771,0.328357,1.0587,16.1526,0.000278077,0.00395564,0.0212126,0.0206035,3.26915,0.0153485,0.00598042,1.0,58,-32662.748148875842,121120.76423354296
10-1-079220,-85.2102,352.725,-85.2102,352.724,1.55514,0.0327709,1.62512,1.48895,0.400699,1.09145,23.8133,0.000368087,0.00413147,0.0281125,0.0236493,9.34616,0.0491987,0.0256323,0.80351,11,-18403.074166692768,144157.5136124958
10-1-079221,-85.2206,358.671,-85.2207,358.67,1.42825,0.0132627,1.46059,1.3983,0.288919,1.04455,82.1092,0.00020909,0.00235542,0.0155827,0.0141424,11.5701,0.046635,0.0153558,1.0,12,-3363.302256570686,144972.50822327795
10-1-079222,-85.272,357.707,-85.272,357.706,1.09851,0.0218327,1.13992,1.05689,0.374655,1.07856,54.7921,0.000351862,0.0038595,0.0258469,0.0242092,13.492,0.0739522,0.0347626,1.0,10,-5739.402433925281,143335.3491010615
10-1-079223,-85.2737,357.182,-85.274,357.178,1.03461,0.050892,1.18656,0.8989,0.652758,1.32002,66.448,0.000398959,0.00413952,0.0294528,0.023682,4.5751,0.0318245,0.0477805,1.0,9,-7049.9831651877175,143225.16755048555
10-1-079226,-85.5891,356.397,-85.5891,356.397,1.24425,0.0103857,1.25481,1.23213,0.189286,1.01841,9.00746,0.000216107,0.00272838,0.0152087,0.0155453,34.5035,0.0891156,0.0178172,1.0,9,-8409.580354599737,133554.86251866515
10-1-079227,-85.7869,354.283,-85.7867,354.282,1.04101,0.0324181,1.11803,0.96387,0.506714,1.15994,84.2435,0.000267007,0.00342264,0.019162,0.0183813,6.27486,0.0376088,0.0297412,1.0,9,-12732.08037316504,127177.16943310453
10-1-079228,-85.9153,358.396,-85.9153,358.396,1.31369,0.028811,1.37401,1.25558,0.406143,1.09432,75.8297,0.000331032,0.00403206,0.0248746,0.0221275,8.68786,0.0519463,0.0276481,1.0,16,-3468.5371283792306,123865.7223419989
10-1-079229,-85.9994,353.972,-85.9996,353.97,2.48234,0.0431018,2.57429,2.40641,0.355216,1.06977,39.3959,0.000358472,0.00464631,0.026974,0.0212526,7.43257,0.0337108,0.0146598,0.821533,16,-12744.650721872871,120689.86448949373
10-1-079230,-85.9515,351.85,-85.9519,351.821,2.40763,0.0729251,2.7092,2.21541,0.575594,1.22289,33.4904,0.000403382,0.00856261,0.049338,0.0269066,3.11983,0.0254301,0.0267687,0.788227,16,-17410.911873645222,121574.79367356612
10-1-079231,-85.5254,358.334,-85.5253,358.335,1.09452,0.0162113,1.11114,1.07551,0.251206,1.03313,30.6867,0.00021983,0.00273631,0.0155943,0.0159204,21.7022,0.0760772,0.021074,1.0,11,-3946.784182062462,135696.48371648364
10-1-079232,-85.6181,359.163,-85.618,359.164,1.16453,0.0356325,1.24204,1.08896,0.480945,1.14057,85.0751,0.000378943,0.00429248,0.0282637,0.0244873,7.86327,0.0511329,0.0364894,1.0,11,-1941.9532889754419,132924.5071091789
10-1-079237,-85.7044,7.08674,-85.7045,7.08626,4.25043,0.112351,4.32632,4.17119,0.265383,1.03719,41.9843,0.000670704,0.0100115,0.0553126,0.0478493,16.2545,0.0601672,0.0178159,0.90389,35,16077.572369550688,129322.4689144778
10-1-079239,-85.8108,4.14038,-85.8106,4.14065,1.00824,0.0306425,1.05812,0.952497,0.435517,1.11089,61.5628,0.000417319,0.00689576,0.030802,0.0322044,17.9354,0.0830118,0.0495629,0.773029,9,9175.74503110819,126755.52143424985
10-1-079241,-85.8213,3.90312,-85.8214,3.90503,1.12162,0.0125866,1.15886,1.08983,0.339996,1.06335,162.004,0.000140684,0.0041935,0.0153888,0.0111968,11.1381,0.0436734,0.0178532,0.673932,8,8629.075322080607,126474.35048270877
10-1-079242,-85.3951,7.19361,-85.3951,7.19281,2.15823,0.0384945,2.26198,2.05525,0.417648,1.10058,9.29377,0.000146225,0.0017494,0.00996178,0.00929252,2.65537,0.0124765,0.00694659,0.806903,18,17494.99886181781,138611.4965987303
10-1-079243,-85.5281,6.08118,-85.5282,6.08053,2.24879,0.0253141,2.28584,2.2155,0.246151,1.03175,70.5671,0.000232413,0.0035805,0.0173551,0.015817,14.0178,0.0397738,0.0107527,0.779947,15,14372.732604617466,134908.41710506906
10-1-079244,-85.5465,5.49784,-85.5468,5.4666,2.20785,0.0311208,2.24538,2.00321,0.451747,1.12089,91.6047,0.000281972,0.00751994,0.0154227,0.0417429,4.31125,0.0386572,0.0245933,0.681872,12,12944.94403012744,134491.52810213072
10-1-079246,-85.2392,5.29078,-85.2391,5.29099,1.57184,0.0405773,1.61842,1.52118,0.341406,1.06392,145.187,0.000330804,0.00393063,0.0248706,0.0240799,11.6496,0.057089,0.0234723,1.0,16,13319.465220703893,143831.11654657926
10-1-079250,-85.4232,357.331,-85.4183,357.321,3.78543,0.0926021,3.87962,3.3496,0.504548,1.15823,14.3243,0.000969577,0.00550376,0.0302429,0.0704272,3.41174,0.03313,0.0259724,0.717718,26,-6466.049116819808,138707.12326348526
10-1-079251,-85.218,355.603,-85.22,355.627,2.25955,0.0650776,2.38845,1.94742,0.578972,1.22647,35.2296,0.000400817,0.00582953,0.0253142,0.0402394,2.84082,0.0266648,0.0284818,0.706179,18,-11123.62719651023,144663.4596727922
10-1-079252,-85.1829,356.11,-85.1828,356.112,1.03672,0.0235153,1.10835,0.95457,0.508181,1.1611,130.902,0.000108469,0.00112368,0.00775721,0.00782026,2.16268,0.0157274,0.0125109,0.792703,10,-9915.441122134478,145819.98822477576
10-1-079253,-85.1522,355.454,-85.1517,355.456,2.26779,0.0217466,2.29358,2.20098,0.281271,1.04207,160.179,0.000335851,0.00232008,0.0141353,0.0266149,7.92988,0.0444358,0.0141432,0.749483,16,-11658.216404027811,146626.558240182
10-1-079254,-85.1656,354.724,-85.1656,354.724,1.33034,0.0234268,1.36779,1.286,0.340608,1.0636,135.338,0.000341998,0.00353788,0.0214766,0.0229853,15.0639,0.0617448,0.0253039,0.808664,12,-13487.943972668329,146060.79083276418
10-1-079255,-85.3118,355.738,-85.3119,355.737,1.1646,0.0305421,1.2133,1.11345,0.397263,1.08968,62.6383,0.00031159,0.00350068,0.0229301,0.0217229,10.2323,0.0575833,0.0295982,1.0,12,-10570.996940321873,141847.9539830526
10-1-079256,-85.3984,354.935,-85.3984,354.933,2.2364,0.0227608,2.2686,2.20424,0.236505,1.0292,55.9799,0.000562237,0.00290185,0.026314,0.0243284,23.0794,0.0639127,0.0164787,0.719935,14,-12325.67177173975,139065.82501626352
10-1-079258,-85.1825,356.839,-85.1827,356.841,2.75168,0.0342247,2.77949,2.73561,0.176987,1.01604,135.996,0.000879477,0.00507989,0.053601,0.0287469,53.2662,0.120199,0.022314,0.713354,16,-8060.025257651318,145946.4727951998
10-1-079259,-85.2335,1.32146,-85.2332,1.32221,1.38965,0.032075,1.44145,1.35386,0.343277,1.0647,70.0431,0.00101948,0.00504131,0.0568064,0.0311457,32.7445,0.117267,0.0485848,0.573891,10,3335.187386127185,144581.20314691498
10-1-079260,-85.2653,1.70358,-85.2651,1.70648,1.33614,0.041282,1.3939,1.26317,0.422822,1.10349,89.9407,0.000528722,0.00661744,0.0400327,0.0422071,13.9143,0.0855754,0.0486201,0.792806,11,4270.63837241546,143590.2299210221
10-1-079263,-85.3654,357.22,-85.3655,357.219,1.61648,0.0339658,1.69547,1.53046,0.430313,1.10781,23.3801,0.000288916,0.00310787,0.0183463,0.0181652,6.39882,0.0304132,0.0177929,0.808036,13,-6819.901150165681,140447.79424821073
10-1-079267,-85.9431,3.87349,-85.943,3.88469,2.52248,0.0257995,2.60737,2.4919,0.294293,1.04634,3.54335,0.000166792,0.00494545,0.0275293,0.012094,5.64198,0.0360659,0.0121588,0.762968,21,8313.844968268966,122789.08615105174
10-1-079268,-85.8934,3.04511,-85.8934,3.04381,1.69581,0.0362806,1.75959,1.63799,0.365294,1.07424,53.7348,0.000256802,0.00359219,0.0202654,0.0174277,7.4162,0.0371953,0.0168435,1.0,17,6617.9189268129785,124403.30360283342
10-1-079269,-85.9542,359.077,-85.9542,359.076,1.06701,0.0172465,1.08607,1.04664,0.267012,1.03767,88.3321,0.000222286,0.00308184,0.0169324,0.0167786,18.5858,0.0777777,0.0232044,1.0,10,-1977.0715455827637,122717.28730719197
10-1-079273,-85.8448,1.74469,-85.846,1.74899,1.50143,0.0512755,1.7036,1.35779,0.603964,1.25469,109.264,0.000481809,0.00447794,0.039768,0.0242744,3.36936,0.030925,0.0368916,0.821419,12,3837.850402791501,125996.4016554744
10-1-079274,-85.4805,9.12131,-85.4806,9.12284,1.56581,0.0419927,1.65379,1.48017,0.446031,1.1173,94.2842,0.000429279,0.00468126,0.0328406,0.0276551,7.62656,0.0489682,0.0304639,1.0,16,21736.591250022713,135383.62363950204
10-1-079275,-85.4052,8.99793,-85.4052,8.99735,2.07042,0.0189027,2.09892,2.04685,0.22135,1.02544,71.4472,0.000228009,0.00248834,0.0182179,0.0151608,13.2128,0.0490235,0.0117007,0.848141,15,21802.686000279886,137688.9370160384
10-1-079276,-85.3671,9.78728,-85.3671,9.78571,1.60918,0.0273092,1.64956,1.57204,0.302945,1.04931,56.9013,0.000303026,0.00345998,0.0227885,0.019968,12.936,0.0562624,0.0196921,1.0,15,23894.176273360285,138515.86224252384
10-1-079277,-85.4849,11.2482,-85.4847,11.2498,2.38373,0.0291284,2.40965,2.34285,0.233831,1.02851,163.004,0.000286719,0.00316875,0.0173104,0.0225571,13.2744,0.0485647,0.0123552,0.821526,18,26720.003709494547,134352.58876229494
10-1-079278,-85.4288,12.1561,-85.4287,12.1565,1.72174,0.0334351,1.75807,1.679,0.296524,1.04709,7.77361,0.000384362,0.004859,0.0291265,0.029472,16.25,0.0742427,0.0252737,1.0,14,29204.27295032028,135577.951399347
10-1-079279,-85.4072,11.2237,-85.4075,11.2174,1.39622,0.0492396,1.52832,1.28219,0.544203,1.19196,76.0355,0.000311987,0.00332802,0.0235506,0.0185448,4.12198,0.0273334,0.0251907,0.840558,11,27121.872667669788,136678.71876535693
10-1-079280,-85.1344,9.41677,-85.1343,9.41828,1.20802,0.0201492,1.25445,1.1535,0.393031,1.08752,161.707,0.000217067,0.00252174,0.0155213,0.0162624,7.41855,0.0403535,0.0203993,1.0,11,24154.444620817216,145640.60870065074
10-1-079281,-84.9744,12.3895,-84.9739,12.3915,1.6489,0.0200936,1.71654,1.61618,0.336915,1.0621,89.3135,0.000238627,0.00164066,0.0178484,0.00873213,5.86016,0.0308319,0.0124455,0.738704,13,32717.869839628704,148939.54479082572
10-1-079282,-84.9472,12.5493,-84.9467,12.5499,1.34948,0.0505007,1.45451,1.21034,0.554586,1.20174,12.7764,0.00035182,0.00314094,0.0177754,0.0206193,4.77349,0.0261774,0.0251958,0.703751,9,33312.69797896671,149654.36351782954
10-1-079283,-84.9967,11.9426,-84.997,11.9342,1.30078,0.0425014,1.42323,1.22995,0.503158,1.15715,44.9509,0.000374181,0.00507472,0.0395207,0.0225879,6.28623,0.0494147,0.0385235,0.772443,10,31414.978637166543,148527.36411060565
10-1-079287,-84.9949,7.55297,-84.995,7.55168,1.00506,0.0244435,1.08295,0.937232,0.501004,1.15548,116.308,0.000265577,0.00264042,0.0195598,0.0163349,6.09027,0.0375236,0.0290019,1.0,12,19961.942715920693,150550.3464218984
10-1-079290,-85.1661,12.9084,-85.1662,12.9075,1.79503,0.0262004,1.85284,1.74698,0.333183,1.0606,81.5442,0.000204289,0.00210096,0.015859,0.0129266,5.97832,0.0301884,0.0119999,0.857139,18,32764.395469758278,142960.5471780815
10-1-079291,-85.1889,13.4636,-85.1895,13.4709,2.30578,0.0170907,2.33914,2.22025,0.314752,1.05355,43.7167,0.000354777,0.00551302,0.0188157,0.0376509,9.14396,0.0537236,0.0197741,0.714502,15,33986.87699742927,141962.7868126139
10-1-079292,-85.2591,13.4125,-85.2588,13.4154,2.56388,0.0413007,2.67799,2.4634,0.392221,1.08711,56.4115,0.000575269,0.00315078,0.0315117,0.0231191,7.31296,0.032471,0.0163623,0.748476,18,33365.620032600076,139918.8013061296
10-1-079295,-85.5337,10.9072,-85.5327,10.9135,1.98132,0.024226,2.1045,1.92447,0.404681,1.09354,64.7741,0.000291691,0.00233546,0.0242811,0.0118276,3.26141,0.0270131,0.0142954,0.758031,15,25639.49337956529,133053.95337342177
10-1-079298,-85.6646,11.2232,-85.6651,11.2257,3.21404,0.0589602,3.32214,3.08129,0.373819,1.07817,20.5204,0.000337545,0.00300159,0.0167052,0.018896,4.25755,0.0182503,0.0085504,0.767661,25,25599.227448303824,129011.35510360895
